Kpi;From;To;Algorithm;NoOfValues;Result;Orig
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;317.0;17.981072555205046;25.0
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;6.022931515669979;41.66666666666667
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;335.0;20.8955223880597;41.66666666666667
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.0;0.0
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;56.0;23.214285714285715;0.0
%LacticAcidWithinThreeHoursTotalNotPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;8.935438628016652;33.33333333333333
%LacticAcidWithinThreeHoursTotalNotPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;153.0;32.02614379084967;33.33333333333333
%LacticAcidWithinThreeHoursTotalNotPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;34.90584333715184;36.53846153846153
%LacticAcidWithinThreeHoursTotalNotPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;352.0;30.39772727272727;36.53846153846153
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;50.0;39.361702127659576
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;369.0;34.68834688346883;39.361702127659576
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;43.014775256590035;29.464285714285715
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;330.0;33.33333333333333;29.464285714285715
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;46.54015407968879;37.5
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;412.0;32.038834951456316;37.5
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;31.89506183009827;29.333333333333332
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;421.0;33.2541567695962;29.333333333333332
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;35.982863884794384;34.065934065934066
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;423.0;30.969267139479907;34.065934065934066
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;36.20534699273827;29.333333333333332
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;423.0;29.78723404255319;29.333333333333332
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;31.695715717501482;31.451612903225808
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;406.0;25.36945812807882;31.451612903225808
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;31.8394792091447;30.864197530864196
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;460.0;34.56521739130435;30.864197530864196
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;18.057839149964515;28.169014084507044
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;421.0;34.204275534441805;28.169014084507044
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;27.0393624799731;32.58426966292135
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;498.0;33.33333333333333;32.58426966292135
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;23.87422087095464;31.382978723404253
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;467.0;29.336188436830835;31.382978723404253
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;33.365701232500456;32.608695652173914
%LacticAcidWithinThreeHoursTotalNotPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;448.0;29.6875;32.608695652173914
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;44.2321478562081;37.719298245614034
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;461.0;32.75488069414317;37.719298245614034
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;18.565000307782263;34.883720930232556
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;411.0;30.900243309002434;34.883720930232556
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;10.968704058809971;27.77777777777778
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;489.0;33.74233128834356;27.77777777777778
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;50.0;25.0
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;452.0;32.07964601769911;25.0
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;49.934351339496665;41.66666666666667
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;450.0;28.444444444444443;41.66666666666667
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.0;0.0
%LacticAcidWithinThreeHoursTotalNotPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;69.0;26.08695652173913;0.0
%LacticAcidWithinThreeHoursTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;41.25188008692785;33.33333333333333
%LacticAcidWithinThreeHoursTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;204.0;17.15686274509804;33.33333333333333
%LacticAcidWithinThreeHoursTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;32.946386037795705;36.53846153846153
%LacticAcidWithinThreeHoursTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;454.0;15.198237885462554;36.53846153846153
%LacticAcidWithinThreeHoursTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;37.79207024558329;39.361702127659576
%LacticAcidWithinThreeHoursTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;490.0;14.081632653061224;39.361702127659576
%LacticAcidWithinThreeHoursTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;26.449841452047245;29.464285714285715
%LacticAcidWithinThreeHoursTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;475.0;15.368421052631579;29.464285714285715
%LacticAcidWithinThreeHoursTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;7.66374160461243;37.5
%LacticAcidWithinThreeHoursTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;549.0;14.754098360655737;37.5
%LacticAcidWithinThreeHoursTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;26.87989202050531;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;553.0;18.264014466546115;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;29.688509537689338;34.065934065934066
%LacticAcidWithinThreeHoursTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;586.0;20.30716723549488;34.065934065934066
%LacticAcidWithinThreeHoursTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;23.14479255173378;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;571.0;20.31523642732049;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;27.86672588512447;31.451612903225808
%LacticAcidWithinThreeHoursTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;621.0;15.619967793880837;31.451612903225808
%LacticAcidWithinThreeHoursTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;31.428866073192545;30.864197530864196
%LacticAcidWithinThreeHoursTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;607.0;18.945634266886326;30.864197530864196
%LacticAcidWithinThreeHoursTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;34.38907511605159;28.169014084507044
%LacticAcidWithinThreeHoursTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;601.0;15.307820299500833;28.169014084507044
%LacticAcidWithinThreeHoursTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;38.97283533633894;32.58426966292135
%LacticAcidWithinThreeHoursTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;607.0;17.298187808896213;32.58426966292135
%LacticAcidWithinThreeHoursTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;32.75391444500352;31.382978723404253
%LacticAcidWithinThreeHoursTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;567.0;15.873015873015872;31.382978723404253
%LacticAcidWithinThreeHoursTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;24.841698380102017;32.608695652173914
%LacticAcidWithinThreeHoursTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;603.0;17.91044776119403;32.608695652173914
%LacticAcidWithinThreeHoursTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;38.798839745704974;37.719298245614034
%LacticAcidWithinThreeHoursTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;575.0;17.043478260869566;37.719298245614034
%LacticAcidWithinThreeHoursTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;32.25171612364029;34.883720930232556
%LacticAcidWithinThreeHoursTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;565.0;18.230088495575224;34.883720930232556
%LacticAcidWithinThreeHoursTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;26.321962315481596;27.77777777777778
%LacticAcidWithinThreeHoursTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;585.0;21.367521367521366;27.77777777777778
%LacticAcidWithinThreeHoursTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;0.0;25.0
%LacticAcidWithinThreeHoursTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;588.0;19.217687074829932;25.0
%LacticAcidWithinThreeHoursTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;50.0;41.66666666666667
%LacticAcidWithinThreeHoursTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;623.0;17.81701444622793;41.66666666666667
%LacticAcidWithinThreeHoursTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.0;0.0
%LacticAcidWithinThreeHoursTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;85.0;23.52941176470588;0.0
%LacticAcidWithinThreeHoursTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;0.0;33.33333333333333
%LacticAcidWithinThreeHoursTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;33.33333333333333
%LacticAcidWithinThreeHoursTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;36.47317073789505;36.53846153846153
%LacticAcidWithinThreeHoursTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;36.53846153846153
%LacticAcidWithinThreeHoursTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;42.97245883300692;39.361702127659576
%LacticAcidWithinThreeHoursTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;39.361702127659576
%LacticAcidWithinThreeHoursTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;31.465974056065566;29.464285714285715
%LacticAcidWithinThreeHoursTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;29.464285714285715
%LacticAcidWithinThreeHoursTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;31.592043595497316;37.5
%LacticAcidWithinThreeHoursTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;NaN;NaN;37.5
%LacticAcidWithinThreeHoursTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;43.76863766723649;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;NaN;NaN;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;44.18280540680652;34.065934065934066
%LacticAcidWithinThreeHoursTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;NaN;NaN;34.065934065934066
%LacticAcidWithinThreeHoursTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;21.336971897493743;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;NaN;NaN;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;33.57083498834947;31.451612903225808
%LacticAcidWithinThreeHoursTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;NaN;NaN;31.451612903225808
%LacticAcidWithinThreeHoursTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;27.96863888021622;30.864197530864196
%LacticAcidWithinThreeHoursTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;NaN;NaN;30.864197530864196
%LacticAcidWithinThreeHoursTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;33.769662131973945;28.169014084507044
%LacticAcidWithinThreeHoursTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;NaN;NaN;28.169014084507044
%LacticAcidWithinThreeHoursTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;30.04506227715677;32.58426966292135
%LacticAcidWithinThreeHoursTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;NaN;NaN;32.58426966292135
%LacticAcidWithinThreeHoursTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;24.282684228240072;31.382978723404253
%LacticAcidWithinThreeHoursTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;31.382978723404253
%LacticAcidWithinThreeHoursTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;31.46531597998914;32.608695652173914
%LacticAcidWithinThreeHoursTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;32.608695652173914
%LacticAcidWithinThreeHoursTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;38.56127031325675;37.719298245614034
%LacticAcidWithinThreeHoursTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;37.719298245614034
%LacticAcidWithinThreeHoursTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;33.90891159245695;34.883720930232556
%LacticAcidWithinThreeHoursTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;34.883720930232556
%LacticAcidWithinThreeHoursTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;50.0;27.77777777777778
%LacticAcidWithinThreeHoursTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;NaN;NaN;27.77777777777778
%LacticAcidWithinThreeHoursTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;50.0;25.0
%LacticAcidWithinThreeHoursTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;NaN;NaN;25.0
%LacticAcidWithinThreeHoursTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;22.498912090443625;41.66666666666667
%LacticAcidWithinThreeHoursTotalPrivatized;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;NaN;NaN;41.66666666666667
%LacticAcidWithinThreeHoursTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.0;0.0
%LacticAcidWithinThreeHoursTotalPrivatized;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;NaN;NaN;0.0
%LacticAcidWithinThreeHoursTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;0.0;33.33333333333333
%LacticAcidWithinThreeHoursTotalPrivatized;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;33.33333333333333
%LacticAcidWithinThreeHoursTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;19.562703791355776;36.53846153846153
%LacticAcidWithinThreeHoursTotalPrivatized;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;36.53846153846153
%LacticAcidWithinThreeHoursTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;17.613607265148936;39.361702127659576
%LacticAcidWithinThreeHoursTotalPrivatized;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;39.361702127659576
%LacticAcidWithinThreeHoursTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;50.0;29.464285714285715
%LacticAcidWithinThreeHoursTotalPrivatized;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;29.464285714285715
%LacticAcidWithinThreeHoursTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;29.3190933588958;37.5
%LacticAcidWithinThreeHoursTotalPrivatized;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;NaN;NaN;37.5
%LacticAcidWithinThreeHoursTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;40.54648774859512;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;NaN;NaN;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;50.0;34.065934065934066
%LacticAcidWithinThreeHoursTotalPrivatized;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;NaN;NaN;34.065934065934066
%LacticAcidWithinThreeHoursTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;31.230338990558288;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;NaN;NaN;29.333333333333332
%LacticAcidWithinThreeHoursTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;14.129856722075592;31.451612903225808
%LacticAcidWithinThreeHoursTotalPrivatized;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;NaN;NaN;31.451612903225808
%LacticAcidWithinThreeHoursTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;50.0;30.864197530864196
%LacticAcidWithinThreeHoursTotalPrivatized;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;NaN;NaN;30.864197530864196
%LacticAcidWithinThreeHoursTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;41.0467611863202;28.169014084507044
%LacticAcidWithinThreeHoursTotalPrivatized;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;NaN;NaN;28.169014084507044
%LacticAcidWithinThreeHoursTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;22.83971811688733;32.58426966292135
%LacticAcidWithinThreeHoursTotalPrivatized;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;NaN;NaN;32.58426966292135
%LacticAcidWithinThreeHoursTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;28.401158923752522;31.382978723404253
%LacticAcidWithinThreeHoursTotalPrivatized;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;NaN;NaN;31.382978723404253
%LacticAcidWithinThreeHoursTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;27.953662132950303;32.608695652173914
%LacticAcidWithinThreeHoursTotalPrivatized;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;NaN;NaN;32.608695652173914
%LacticAcidWithinThreeHoursTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;37.60353753260912;37.719298245614034
%LacticAcidWithinThreeHoursTotalPrivatized;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;NaN;NaN;37.719298245614034
%LacticAcidWithinThreeHoursTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;16.603503264283965;34.883720930232556
%LacticAcidWithinThreeHoursTotalPrivatized;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;NaN;NaN;34.883720930232556
%LacticAcidWithinThreeHoursTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;0.0;27.77777777777778
%LacticAcidWithinThreeHoursTotalPrivatized;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;NaN;NaN;27.77777777777778
%LacticAcidWithinThreeHoursTotalPrivatized;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;47.24341912391697;25.0
