Kpi;From;To;Algorithm;NoOfValues;Result;Orig
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;100.0;37.5
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;544.0;11.948529411764707;37.5
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;100.0;16.666666666666664
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;545.0;9.174311926605505;16.666666666666664
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;81.0;8.641975308641975;0.0
%AntibioticsWithinOneHour;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;0.0;14.285714285714285
%AntibioticsWithinOneHour;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;123.0;4.0650406504065035;14.285714285714285
%AntibioticsWithinOneHour;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;76.60918113413686;38.46153846153847
%AntibioticsWithinOneHour;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;306.0;7.8431372549019605;38.46153846153847
%AntibioticsWithinOneHour;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;0.0;36.17021276595745
%AntibioticsWithinOneHour;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;332.0;6.325301204819277;36.17021276595745
%AntibioticsWithinOneHour;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;40.41866514008157;35.714285714285715
%AntibioticsWithinOneHour;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;314.0;4.45859872611465;35.714285714285715
%AntibioticsWithinOneHour;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;57.14285714285714;32.35294117647059
%AntibioticsWithinOneHour;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;375.0;5.333333333333334;32.35294117647059
%AntibioticsWithinOneHour;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;37.5;24.0
%AntibioticsWithinOneHour;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;376.0;6.914893617021277;24.0
%AntibioticsWithinOneHour;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;11.11111111111111;24.175824175824175
%AntibioticsWithinOneHour;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;389.0;6.169665809768637;24.175824175824175
%AntibioticsWithinOneHour;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;3.7961505826624395;24.0
%AntibioticsWithinOneHour;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;414.0;7.729468599033816;24.0
%AntibioticsWithinOneHour;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;20.58558538782163;25.806451612903224
%AntibioticsWithinOneHour;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;429.0;6.0606060606060606;25.806451612903224
%AntibioticsWithinOneHour;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;37.5;20.98765432098765
%AntibioticsWithinOneHour;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;409.0;8.312958435207824;20.98765432098765
%AntibioticsWithinOneHour;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;57.14285714285714;25.352112676056336
%AntibioticsWithinOneHour;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;435.0;5.517241379310345;25.352112676056336
%AntibioticsWithinOneHour;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;44.44444444444444;23.595505617977526
%AntibioticsWithinOneHour;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;472.0;8.898305084745763;23.595505617977526
%AntibioticsWithinOneHour;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;33.597731948872664;29.47368421052631
%AntibioticsWithinOneHour;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;380.0;8.421052631578947;29.47368421052631
%AntibioticsWithinOneHour;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;0.0;20.588235294117645
%AntibioticsWithinOneHour;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;410.0;4.390243902439024;20.588235294117645
%AntibioticsWithinOneHour;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;16.666666666666664;29.82456140350877
%AntibioticsWithinOneHour;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;451.0;9.090909090909092;29.82456140350877
%AntibioticsWithinOneHour;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;20.81931722857447;18.6046511627907
%AntibioticsWithinOneHour;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;392.0;8.928571428571429;18.6046511627907
%AntibioticsWithinOneHour;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;100.0;22.22222222222222
%AntibioticsWithinOneHour;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;419.0;6.682577565632458;22.22222222222222
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;0.0;37.5
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;407.0;6.142506142506143;37.5
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;100.0;16.666666666666664
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;411.0;6.326034063260341;16.666666666666664
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;82.0;4.878048780487805;0.0
%AntibioticsWithinOneHour;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;16.532687679324702;14.285714285714285
%AntibioticsWithinOneHour;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;130.0;1.5384615384615385;14.285714285714285
%AntibioticsWithinOneHour;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;37.40068476434206;38.46153846153847
%AntibioticsWithinOneHour;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;267.0;4.49438202247191;38.46153846153847
%AntibioticsWithinOneHour;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;0.0;36.17021276595745
%AntibioticsWithinOneHour;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;296.0;4.054054054054054;36.17021276595745
%AntibioticsWithinOneHour;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;59.22248361238537;35.714285714285715
%AntibioticsWithinOneHour;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;266.0;2.2556390977443606;35.714285714285715
%AntibioticsWithinOneHour;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;0.0;32.35294117647059
%AntibioticsWithinOneHour;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;347.0;4.322766570605188;32.35294117647059
%AntibioticsWithinOneHour;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;0.0;24.0
%AntibioticsWithinOneHour;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;294.0;4.761904761904762;24.0
%AntibioticsWithinOneHour;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;11.11111111111111;24.175824175824175
%AntibioticsWithinOneHour;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;352.0;5.681818181818182;24.175824175824175
%AntibioticsWithinOneHour;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;14.008206293243497;24.0
%AntibioticsWithinOneHour;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;299.0;4.3478260869565215;24.0
%AntibioticsWithinOneHour;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;14.285714285714285;25.806451612903224
%AntibioticsWithinOneHour;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;323.0;3.7151702786377707;25.806451612903224
%AntibioticsWithinOneHour;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;0.0;20.98765432098765
%AntibioticsWithinOneHour;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;342.0;2.631578947368421;20.98765432098765
%AntibioticsWithinOneHour;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;47.427468931983626;25.352112676056336
%AntibioticsWithinOneHour;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;358.0;4.748603351955307;25.352112676056336
%AntibioticsWithinOneHour;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;11.11111111111111;23.595505617977526
%AntibioticsWithinOneHour;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;325.0;3.076923076923077;23.595505617977526
%AntibioticsWithinOneHour;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;55.55555555555556;29.47368421052631
%AntibioticsWithinOneHour;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;316.0;3.1645569620253164;29.47368421052631
%AntibioticsWithinOneHour;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;42.857142857142854;20.588235294117645
%AntibioticsWithinOneHour;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;304.0;2.631578947368421;20.588235294117645
%AntibioticsWithinOneHour;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;50.0;29.82456140350877
%AntibioticsWithinOneHour;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;349.0;4.297994269340974;29.82456140350877
%AntibioticsWithinOneHour;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;0.0;18.6046511627907
%AntibioticsWithinOneHour;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;306.0;3.594771241830065;18.6046511627907
%AntibioticsWithinOneHour;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;0.0;22.22222222222222
%AntibioticsWithinOneHour;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;343.0;5.247813411078718;22.22222222222222
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;100.0;37.5
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;319.0;5.329153605015674;37.5
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;100.0;16.666666666666664
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;334.0;4.191616766467066;16.666666666666664
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;55.0;14.545454545454545;0.0
%AntibioticsWithinOneHour;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;41.05659630673844;14.285714285714285
%AntibioticsWithinOneHour;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;153.0;0.6535947712418301;14.285714285714285
%AntibioticsWithinOneHour;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;100.0;38.46153846153847
%AntibioticsWithinOneHour;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;352.0;2.840909090909091;38.46153846153847
%AntibioticsWithinOneHour;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;0.0;36.17021276595745
%AntibioticsWithinOneHour;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;369.0;2.4390243902439024;36.17021276595745
%AntibioticsWithinOneHour;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;28.269690450713036;35.714285714285715
%AntibioticsWithinOneHour;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;331.0;2.416918429003021;35.714285714285715
%AntibioticsWithinOneHour;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;57.14285714285714;32.35294117647059
%AntibioticsWithinOneHour;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;414.0;2.4154589371980677;32.35294117647059
%AntibioticsWithinOneHour;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;37.5;24.0
%AntibioticsWithinOneHour;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;419.0;2.386634844868735;24.0
%AntibioticsWithinOneHour;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;44.44444444444444;24.175824175824175
%AntibioticsWithinOneHour;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;424.0;1.8867924528301887;24.175824175824175
%AntibioticsWithinOneHour;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;9.571441610644449;24.0
%AntibioticsWithinOneHour;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;422.0;3.080568720379147;24.0
%AntibioticsWithinOneHour;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;50.0;25.806451612903224
%AntibioticsWithinOneHour;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;407.0;0.9828009828009828;25.806451612903224
%AntibioticsWithinOneHour;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;37.5;20.98765432098765
%AntibioticsWithinOneHour;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;462.0;3.2467532467532463;20.98765432098765
%AntibioticsWithinOneHour;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;14.285714285714285;25.352112676056336
%AntibioticsWithinOneHour;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;418.0;3.588516746411483;25.352112676056336
%AntibioticsWithinOneHour;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;20.51118648846788;23.595505617977526
%AntibioticsWithinOneHour;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;498.0;2.8112449799196786;23.595505617977526
%AntibioticsWithinOneHour;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;10.0;29.47368421052631
%AntibioticsWithinOneHour;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;466.0;0.8583690987124464;29.47368421052631
%AntibioticsWithinOneHour;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;0.0;20.588235294117645
%AntibioticsWithinOneHour;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;449.0;0.8908685968819599;20.588235294117645
%AntibioticsWithinOneHour;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;16.666666666666664;29.82456140350877
%AntibioticsWithinOneHour;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;461.0;1.3015184381778742;29.82456140350877
%AntibioticsWithinOneHour;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;0.0;18.6046511627907
%AntibioticsWithinOneHour;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;411.0;2.18978102189781;18.6046511627907
%AntibioticsWithinOneHour;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;100.0;22.22222222222222
%AntibioticsWithinOneHour;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;492.0;3.048780487804878;22.22222222222222
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;58.91206306427852;37.5
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;449.0;2.89532293986637;37.5
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;0.0;16.666666666666664
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;451.0;3.325942350332594;16.666666666666664
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;67.0;1.4925373134328357;0.0
%AntibioticsWithinOneHour;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;0.0;14.285714285714285
%AntibioticsWithinOneHour;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;183.0;6.557377049180328;14.285714285714285
%AntibioticsWithinOneHour;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;100.0;38.46153846153847
%AntibioticsWithinOneHour;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;455.0;4.835164835164836;38.46153846153847
%AntibioticsWithinOneHour;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;71.51670968922542;36.17021276595745
%AntibioticsWithinOneHour;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;446.0;4.484304932735426;36.17021276595745
%AntibioticsWithinOneHour;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;30.498648161995398;35.714285714285715
%AntibioticsWithinOneHour;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;414.0;2.898550724637681;35.714285714285715
%AntibioticsWithinOneHour;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;57.14285714285714;32.35294117647059
%AntibioticsWithinOneHour;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;516.0;4.651162790697675;32.35294117647059
%AntibioticsWithinOneHour;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;19.300224614167718;24.0
%AntibioticsWithinOneHour;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;576.0;6.25;24.0
%AntibioticsWithinOneHour;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;11.11111111111111;24.175824175824175
%AntibioticsWithinOneHour;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;531.0;5.649717514124294;24.175824175824175
%AntibioticsWithinOneHour;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;53.1630829614662;24.0
%AntibioticsWithinOneHour;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;547.0;5.6672760511883;24.0
%AntibioticsWithinOneHour;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;14.285714285714285;25.806451612903224
%AntibioticsWithinOneHour;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;567.0;5.114638447971781;25.806451612903224
%AntibioticsWithinOneHour;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;37.5;20.98765432098765
%AntibioticsWithinOneHour;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;603.0;5.804311774461028;20.98765432098765
%AntibioticsWithinOneHour;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;14.285714285714285;25.352112676056336
%AntibioticsWithinOneHour;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;566.0;7.950530035335689;25.352112676056336
%AntibioticsWithinOneHour;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;34.66462995582835;23.595505617977526
%AntibioticsWithinOneHour;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;549.0;4.371584699453552;23.595505617977526
%AntibioticsWithinOneHour;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;10.0;29.47368421052631
%AntibioticsWithinOneHour;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;554.0;4.332129963898916;29.47368421052631
%AntibioticsWithinOneHour;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;10.751908022651769;20.588235294117645
%AntibioticsWithinOneHour;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;576.0;5.555555555555555;20.588235294117645
%AntibioticsWithinOneHour;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;22.88608346472055;29.82456140350877
%AntibioticsWithinOneHour;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;640.0;5.78125;29.82456140350877
%AntibioticsWithinOneHour;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;50.0;18.6046511627907
%AntibioticsWithinOneHour;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;551.0;5.626134301270418;18.6046511627907
%AntibioticsWithinOneHour;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;100.0;22.22222222222222
%AntibioticsWithinOneHour;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;576.0;6.770833333333333;22.22222222222222
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;83.28714857725934;37.5
%AntibioticsWithinOneHour;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;571.0;5.42907180385289;37.5
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;100.0;16.666666666666664
%AntibioticsWithinOneHour;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;548.0;8.02919708029197;16.666666666666664
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%AntibioticsWithinOneHour;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;85.0;5.88235294117647;0.0
%LacticAcidWithinThreeHours;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;54.192738366334105;66.66666666666666
%LacticAcidWithinThreeHours;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;204.0;17.15686274509804;66.66666666666666
%LacticAcidWithinThreeHours;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;75.05227808749854;73.07692307692307
%LacticAcidWithinThreeHours;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;454.0;15.198237885462554;73.07692307692307
%LacticAcidWithinThreeHours;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;60.40221265265417;78.72340425531915
%LacticAcidWithinThreeHours;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;491.0;14.25661914460285;78.72340425531915
%LacticAcidWithinThreeHours;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;63.252319313316164;58.92857142857143
%LacticAcidWithinThreeHours;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;474.0;15.18987341772152;58.92857142857143
%LacticAcidWithinThreeHours;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;42.857142857142854;75.0
%LacticAcidWithinThreeHours;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;549.0;14.754098360655737;75.0
%LacticAcidWithinThreeHours;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;72.42163269950589;58.666666666666664
%LacticAcidWithinThreeHours;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;555.0;18.1981981981982;58.666666666666664
%LacticAcidWithinThreeHours;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;88.88888888888889;68.13186813186813
%LacticAcidWithinThreeHours;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;585.0;20.34188034188034;68.13186813186813
%LacticAcidWithinThreeHours;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;28.57142857142857;58.666666666666664
%LacticAcidWithinThreeHours;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;573.0;20.24432809773124;58.666666666666664
%LacticAcidWithinThreeHours;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;49.02511706297778;62.903225806451616
%LacticAcidWithinThreeHours;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;618.0;15.6957928802589;62.903225806451616
%LacticAcidWithinThreeHours;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;87.5;61.72839506172839
%LacticAcidWithinThreeHours;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;607.0;18.945634266886326;61.72839506172839
%LacticAcidWithinThreeHours;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;53.04759865860032;56.33802816901409
%LacticAcidWithinThreeHours;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;603.0;15.257048092868988;56.33802816901409
%LacticAcidWithinThreeHours;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;65.59157566851727;65.1685393258427
%LacticAcidWithinThreeHours;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;606.0;17.326732673267326;65.1685393258427
%LacticAcidWithinThreeHours;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;74.08906781170259;62.10526315789474
